Event Number,Event Type Group,Event Description,Approximate Location,Neighbourhood Id,Neighbourhood Name,Dispatch Date,Dispatch Time,Dispatch Year,Dispatch Month Name,Dispatch Month Number,Dispatch Day Number,Day Of Week,Event Close Date,Event Close Time,Equipment Assigned,Latitude,Longitude,Location,Count
E19057772,CA,CITIZEN ASSIST,WARE CRES NW / WARE RD NW,5570,WINDERMERE ESTATES,September 22 2019,16:40:27,2019,SEPTEMBER,09,22,Sunday,September 22 2019,20:05:56,PUMPER(1),53.44238496725678,-113.61607972497295,"(53.44238496725678, -113.61607972497295)",1
E19063059,MD,MEDICAL,100 AV NW / 182 ST NW,4400,PLACE LA RUE,October 17 2019,06:04:37,2019,OCTOBER,10,17,Thursday,October 17 2019,07:22:57,PUMPER(1),53.53761757992694,-113.635831121878,"(53.53761757992694, -113.635831121878)",1
E19062234,FR,FIRE,57 ST NW / 163 AV NW,2340,HOLLICK-KENYON,October 12 2019,23:56:05,2019,OCTOBER,10,12,Saturday,October 13 2019,01:39:48,"DCCAR(1), INVESTIGATOR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.62602682772898,-113.42457989474423,"(53.62602682772898, -113.42457989474423)",1
E19061619,TA,MOTOR VEHICLE INCIDENT,170 ST NB NW / 87 AV EB NW,4560,THORNCLIFF,October 10 2019,07:05:50,2019,OCTOBER,10,10,Thursday,October 10 2019,07:45:33,PUMPER(1),53.51955449477113,-113.61531598075956,"(53.51955449477113, -113.61531598075956)",1
E19069603,MD,MEDICAL,81 AV NW / 176 ST NW,4560,THORNCLIFF,November 17 2019,06:50:02,2019,NOVEMBER,11,17,Sunday,November 17 2019,09:11:06,PUMPER(1),53.514270234160065,-113.62571443996494,"(53.514270234160065, -113.62571443996494)",1
E19056203,CA,CITIZEN ASSIST,WINDERMERE WAY SW / WINDERMERE BLVD EB SW,5570,WINDERMERE ESTATES,September 15 2019,13:03:30,2019,SEPTEMBER,09,15,Sunday,September 15 2019,13:13:47,"DCCAR(1), PUMPER(1)",53.43691069467858,-113.61866067901322,"(53.43691069467858, -113.61866067901322)",1
E19068153,TA,MOTOR VEHICLE INCIDENT,178 ST NW / 81 AV NW,4560,THORNCLIFF,November 09 2019,20:28:15,2019,NOVEMBER,11,09,Saturday,November 09 2019,20:41:27,PUMPER(1),53.51489288968711,-113.62998249318275,"(53.51489288968711, -113.62998249318275)",1
E19062614,MD,MEDICAL,WINDERMERE WAY SW / WINDERMERE BLVD EB SW,5570,WINDERMERE ESTATES,October 15 2019,11:34:53,2019,OCTOBER,10,15,Tuesday,October 15 2019,13:43:56,PUMPER(1),53.43628978024857,-113.61770204913721,"(53.43628978024857, -113.61770204913721)",1
E19057631,AL,ALARMS,53 ST NW / 162 AV NW,2340,HOLLICK-KENYON,September 21 2019,21:18:27,2019,SEPTEMBER,09,21,Saturday,September 21 2019,21:27:15,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.62331157873555,-113.41735779449155,"(53.62331157873555, -113.41735779449155)",1
E19058182,PM,PERMIT-BURNING OR OTHER,143 ST NW,5401,RIVVER VALLEY FORT EDMONTON,,,,,,,,September 24 2019,14:17:14,NO UNITS DISPTCHED,53.50324211649461,-113.56241293764755,"(53.50324211649461, -113.56241293764755)",1
E19070985,MD,MEDICAL,WHITELAW PL NW / WHITELAW LANE NW,5570,WINDERMERE ESTATES,November 23 2019,20:36:07,2019,NOVEMBER,11,23,Saturday,November 23 2019,22:54:50,PUMPER(1),53.441753556971946,-113.61378382501155,"(53.441753556971946, -113.61378382501155)",1
E19063743,MD,MEDICAL,86 AV NW / 175 ST NW,4560,THORNCLIFF,October 20 2019,07:26:37,2019,OCTOBER,10,20,Sunday,October 20 2019,09:15:25,PUMPER(1),53.51910859423379,-113.62517788565349,"(53.51910859423379, -113.62517788565349)",1
E19063346,MD,MEDICAL,WOOD PL NW / DEAD END,5570,WINDERMERE,October 18 2019,09:19:33,2019,OCTOBER,10,18,Friday,October 18 2019,11:41:02,PUMPER(1),53.44045338249946,-113.62512473901579,"(53.44045338249946, -113.62512473901579)",1
E19068936,MD,MEDICAL,85 AV NW / 177 ST NW,4560,THORNCLIFFE,November 13 2019,21:57:23,2019,NOVEMBER,11,13,Wednesday,November 13 2019,22:55:23,PUMPER(1),53.51836066128439,-113.62864761284823,"(53.51836066128439, -113.62864761284823)",1
E19064380,AL,ALARMS,WINDERMERE WAY SW / WINDERMERE BLVD EB SW,5570,WINDERMERE,October 23 2019,09:41:17,2019,OCTOBER,10,23,Wednesday,October 23 2019,09:59:34,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.43318871021872,-113.6176813138113,"(53.43318871021872, -113.6176813138113)",1
E19063541,XX,OTHER,BRIARWYND CT NW,4560,THORNCLIFFE,October 19 2019,01:25:26,2019,OCTOBER,10,19,Saturday,October 19 2019,01:34:59,PUMPER(1),53.514270234160065,-113.62571443996494,"(53.514270234160065, -113.62571443996494)",1
E19055143,AL,ALARMS,56 ST NW / DEAD END,2340,HOLLICK KENYON,September 10 2019,17:43:27,2019,SEPTEMBER,09,10,Tuesday,September 10 2019,17:48:39,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.623140887115184,-113.42458225773893,"(53.623140887115184, -113.42458225773893)",1
E19055138,AL,ALARMS,WARE RD NW / WARE CT NW,5570,WINDERMERE,September 10 2019,17:12:43,2019,SEPTEMBER,09,10,Tuesday,September 10 2019,17:30:00,"DCCAR(1), PUMPER(1), RESCUE(1)",53.443673421249805,-113.6162280902805,"(53.443673421249805, -113.6162280902805)",1
E19057904,MD,MEDICAL,175 ST SW / 11 AV SW,5570,WINDERMERE ESTATES,September 23 2019,08:30:06,2019,SEPTEMBER,09,23,Monday,September 23 2019,10:00:06,PUMPER(1),53.422587858412875,-113.62169500841586,"(53.422587858412875, -113.62169500841586)",1
E19066106,PM,PERMIT-BURNING OR OTHER,100 AV NW / 182 ST NW,4400,PLACE LARUE,,,,,,,,October 31 2019,12:11:03,NO UNITS DISPTCHED,53.537632676835955,-113.63538092002446,"(53.537632676835955, -113.63538092002446)",1
E19070573,MD,MEDICAL,162 AV NW / 54 ST NW,2340,HOLLICK-KENYON,November 21 2019,18:38:31,2019,NOVEMBER,11,21,Thursday,November 21 2019,19:44:35,PUMPER(1),53.623525092398154,-113.41925070208188,"(53.623525092398154, -113.41925070208188)",1
E19065574,CA,CITIZEN ASSIST,STONY PLAIN RD NW / STONY PLAIN RD WB NW,4400,PLACE LA RUE,October 28 2019,19:20:03,2019,OCTOBER,10,28,Monday,October 28 2019,19:38:43,PUMPER(1),53.541023622855974,-113.65085570843522,"(53.541023622855974, -113.65085570843522)",1
E19052959,TA,MOTOR VEHICLE INCIDENT,170 ST NB NW / 87 AV EB NW,4560,THORNCLIFFE,August 31 2019,14:21:08,2019,AUGUST,08,31,Saturday,August 31 2019,14:40:13,PUMPER(1),53.51955449477113,-113.61531598075956,"(53.51955449477113, -113.61531598075956)",1
E19063871,TA,MOTOR VEHICLE INCIDENT,JASPER AV NW / 90 ST NW,1190,RIVER VALLEY KINNAIRD,October 20 2019,22:43:53,2019,OCTOBER,10,20,Sunday,October 21 2019,00:29:09,"DCCAR(1), PUMPER(1), RESCUE(1)",53.550702132251196,-113.47376734060829,"(53.550702132251196, -113.47376734060829)",1
E19061934,XX,OTHER,JASPER AV NW / 90 ST NW,1190,RIVER VALLEY KINNAIRD WARD 4,October 11 2019,13:34:17,2019,OCTOBER,10,11,Friday,October 11 2019,13:44:58,PUMPER(1),53.550702132251196,-113.47376734060829,"(53.550702132251196, -113.47376734060829)",1
E19057658,MD,MEDICAL,171 ST NW / 81 AV NW,4560,THORNCLIFF,September 21 2019,23:34:55,2019,SEPTEMBER,09,21,Saturday,September 22 2019,01:31:58,PUMPER(1),53.51486490186559,-113.61677568304351,"(53.51486490186559, -113.61677568304351)",1
E19064260,OF,OUTSIDE FIRE,100 AV NW / 99A AV NW,4400,PLACE LARUE,October 22 2019,19:46:39,2019,OCTOBER,10,22,Tuesday,October 22 2019,20:00:25,PUMPER(1),53.537969151693865,-113.62576640326778,"(53.537969151693865, -113.62576640326778)",1
E19055150,MD,MEDICAL,ADA BLVD NW / 69 ST NW,1190,RIVER VALLEY KINNAIRD WARD 4,September 10 2019,18:20:29,2019,SEPTEMBER,09,10,Tuesday,September 10 2019,19:16:27,PUMPER(1),53.556099070945244,-113.44996551530039,"(53.556099070945244, -113.44996551530039)",1
E19057690,MD,MEDICAL,158 AV NW / 58 ST NW,2340,HOLLICK KENYON,September 22 2019,06:14:39,2019,SEPTEMBER,09,22,Sunday,September 22 2019,08:34:04,PUMPER(1),53.618879600854605,-113.42844658708881,"(53.618879600854605, -113.42844658708881)",1
E19064487,AL,ALARMS,100 AV NW / 184 ST NW,4400,PLACE LARUE,October 23 2019,16:36:30,2019,OCTOBER,10,23,Wednesday,October 23 2019,16:48:06,"DCCAR(1), LADDER(2), PUMPER(3), RESCUE(1), TANKER(1)",53.53705181413975,-113.64654407655792,"(53.53705181413975, -113.64654407655792)",1
E19066133,PM,PERMIT-BURNING OR OTHER,170 ST NB SW / ELLERSLIE RD SW,5570,WINDERMERE ESTATES,,,,,,,,October 31 2019,15:13:32,NO UNITS DISPTCHED,53.424855091056685,-113.61479831991888,"(53.424855091056685, -113.61479831991888)",1
E19065964,MD,MEDICAL,No location,5570,WINDERMERE ESTATES,October 30 2019,14:49:39,2019,OCTOBER,10,30,Wednesday,October 30 2019,20:40:21,PUMPER(1),53.4214799293613,-113.62077033253223,"(53.4214799293613, -113.62077033253223)",1
E19069711,MD,MEDICAL,100 AV NW / 182 ST NW,4400,PLACE LA RUE,November 17 2019,17:39:55,2019,NOVEMBER,11,17,Sunday,November 17 2019,19:46:00,PUMPER(1),53.53761757992694,-113.635831121878,"(53.53761757992694, -113.635831121878)",1
E19069162,MD,MEDICAL,57 ST NW / 165 AV NW,2340,HOLLICK KENYON,November 14 2019,20:25:18,2019,NOVEMBER,11,14,Thursday,November 14 2019,21:52:35,PUMPER(1),53.6280985349687,-113.42456398755252,"(53.6280985349687, -113.42456398755252)",1
E19055862,AL,ALARMS,157 AV NW / 59 ST NW,2340,HOLLICK-KENYON,September 13 2019,17:32:25,2019,SEPTEMBER,09,13,Friday,September 13 2019,17:38:50,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.61817003126554,-113.42992528493514,"(53.61817003126554, -113.42992528493514)",1
E19057385,AL,ALARMS,WINDERMERE WAY SW / WINDERMERE BLVD EB SW,5570,WINDERMERE ESTATES,September 20 2019,16:37:23,2019,SEPTEMBER,09,20,Friday,September 20 2019,16:52:48,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.43691069467858,-113.61866067901322,"(53.43691069467858, -113.61866067901322)",1
E19070288,MD,MEDICAL,82 ST NW / 110 AV NW,1190,RIVER VALLEY KINNAIRD WARD 4,November 20 2019,11:28:31,2019,NOVEMBER,11,20,Wednesday,November 20 2019,12:29:56,PUMPER(1),53.5590654297158,-113.46718989158865,"(53.5590654297158, -113.46718989158865)",1
E19068870,AL,ALARMS,56 ST NW / 165 AV NW,2340,HOLLICK-KENYON,November 13 2019,14:28:24,2019,NOVEMBER,11,13,Wednesday,November 13 2019,14:38:32,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.6277352577522,-113.42314694203317,"(53.6277352577522, -113.42314694203317)",1
E19062782,XX,OTHER,WARE CRES NW / WARE RD NW,5570,WINDERMERE ESTATES,October 16 2019,07:11:29,2019,OCTOBER,10,16,Wednesday,October 16 2019,07:34:58,PUMPER(1),53.44238496725678,-113.61607972497295,"(53.44238496725678, -113.61607972497295)",1
E19058293,AL,ALARMS,WATCHER CT SW / WATCHER WAY SW,5570,WINDERMERE,September 24 2019,20:08:35,2019,SEPTEMBER,09,24,Tuesday,September 24 2019,20:17:31,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.43447376179721,-113.6219480243695,"(53.43447376179721, -113.6219480243695)",1
E19063831,AL,ALARMS,13 AV SW / 177 ST SW,5570,WINDERMERE ESTATES,October 20 2019,18:28:04,2019,OCTOBER,10,20,Sunday,October 20 2019,18:41:22,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.42170890171952,-113.62588844249734,"(53.42170890171952, -113.62588844249734)",1
E19068414,TA,MOTOR VEHICLE INCIDENT,178 ST NB NW / 100 AV NW,4400,PLACE LARUE,November 11 2019,12:42:23,2019,NOVEMBER,11,11,Monday,November 11 2019,12:51:58,PUMPER(1),53.53791824611472,-113.62748058094185,"(53.53791824611472, -113.62748058094185)",1
E19063981,MD,MEDICAL,STONY PLAIN RD NW,4400,PLACE LARUE,October 21 2019,12:50:55,2019,OCTOBER,10,21,Monday,October 21 2019,13:53:42,PUMPER(1),53.54104395791896,-113.6450825653503,"(53.54104395791896, -113.6450825653503)",1
E19057818,AL,ALARMS,7A AV SW / 176 ST SW,5570,WINDERMERE ESTATES,September 22 2019,20:23:22,2019,SEPTEMBER,09,22,Sunday,September 22 2019,20:36:50,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.42755461529251,-113.62383416245079,"(53.42755461529251, -113.62383416245079)",1
E19070295,MD,MEDICAL,57A ST NW / 161 AV NW,2340,HOLLICK KENYON,November 20 2019,11:59:49,2019,NOVEMBER,11,20,Wednesday,November 20 2019,15:16:45,PUMPER(1),53.62216708328469,-113.42723259125894,"(53.62216708328469, -113.42723259125894)",1
E19058722,MD,MEDICAL,175 ST SW / HILLER RD WB SW,5570,WINDERMERE,September 26 2019,15:08:59,2019,SEPTEMBER,09,26,Thursday,September 26 2019,15:40:24,NO UNITS DISPTCHED,53.421214966906966,-113.62150034256015,"(53.421214966906966, -113.62150034256015)",1
E19059489,AL,ALARMS,173 ST SW / DEAD END,5570,WINDERMERE ESTATES,September 30 2019,10:39:55,2019,SEPTEMBER,09,30,Monday,September 30 2019,10:47:46,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.426763275857795,-113.61850337296669,"(53.426763275857795, -113.61850337296669)",1
E19062190,AL,ALARMS,178 ST SW / 6A AV SW,5570,WINDERMERE ESTATES,October 12 2019,18:44:52,2019,OCTOBER,10,12,Saturday,October 12 2019,19:03:41,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.42878399190767,-113.6267966399716,"(53.42878399190767, -113.6267966399716)",1
E19056813,MD,MEDICAL,174 ST NW / 80 AV NW,4560,THORNCLIFF,September 18 2019,06:32:48,2019,SEPTEMBER,09,18,Wednesday,September 18 2019,08:06:09,PUMPER(1),53.5141536373526,-113.62121206207298,"(53.5141536373526, -113.62121206207298)",1
E19066427,MD,MEDICAL,162 AV NW / 54 ST NW,2340,HOLLICK KENYON,November 01 2019,14:21:41,2019,NOVEMBER,11,01,Friday,November 01 2019,15:56:48,PUMPER(1),53.62342791926396,-113.41831462792788,"(53.62342791926396, -113.41831462792788)",1
E19060704,XX,OTHER,91 ST NW / JASPER AV NW,1190,RIVER VALLEY KINNAIRD WARD 3,October 05 2019,19:08:17,2019,OCTOBER,10,05,Saturday,October 05 2019,19:26:05,PUMPER(1),53.54996656724141,-113.4742945587471,"(53.54996656724141, -113.4742945587471)",1
E19066779,XX,OTHER,178 ST NB NW / 87 AV EB NW,4560,THORNCLIFF,November 03 2019,13:21:37,2019,NOVEMBER,11,03,Sunday,November 03 2019,13:29:36,PUMPER(1),53.52120816817415,-113.63040179846493,"(53.52120816817415, -113.63040179846493)",1
E19060454,PM,PERMIT-BURNING OR OTHER,143 ST NW,5401,RIVER VALLEY FORT EDMONTON,,,,,,,,October 04 2019,13:03:49,NO UNITS DISPTCHED,53.50324211649461,-113.56241293764755,"(53.50324211649461, -113.56241293764755)",1
E19060736,FR,FIRE,WESTCLIFF WAY SW / WESTCLIFF PT SW,5570,WINDERMERE ESTATES,October 05 2019,22:29:51,2019,OCTOBER,10,05,Saturday,October 05 2019,23:26:11,"DCCAR(2), INVESTIGATOR(1), LADDER(2), PUMPER(2), RESCUE(1), TANKER(2)",53.43019608714485,-113.62981861107723,"(53.43019608714485, -113.62981861107723)",1
E19068063,TA,MOTOR VEHICLE INCIDENT,FOX DR WB NW / FORT EDMONTON PARK RD NW,5401,RIVER VALLEY FORT EDMONTON,November 09 2019,10:02:59,2019,NOVEMBER,11,09,Saturday,November 09 2019,11:44:08,"LADDER(1), PUMPER(1)",53.50339581417641,-113.5690683087259,"(53.50339581417641, -113.5690683087259)",1
E19060127,MD,MEDICAL,100 AV NW / 99A AV NW,4400,PLACE LA RUE,October 02 2019,23:44:55,2019,OCTOBER,10,02,Wednesday,October 03 2019,01:40:41,PUMPER(1),53.537969151693865,-113.62576640326778,"(53.537969151693865, -113.62576640326778)",1
E19058623,AL,ALARMS,184 ST NW / 100 AV NW,4400,PLACE LA RUE,September 26 2019,08:06:09,2019,SEPTEMBER,09,26,Thursday,September 26 2019,08:15:58,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.538492278029715,-113.63981339132292,"(53.538492278029715, -113.63981339132292)",1
E19054129,MD,MEDICAL,177 ST SW / WRIGHT DR SW,5570,WINDERMERE,September 05 2019,19:59:21,2019,SEPTEMBER,09,05,Thursday,September 05 2019,22:09:52,PUMPER(1),53.428589579040604,-113.62506300522594,"(53.428589579040604, -113.62506300522594)",1
E19068013,MD,MEDICAL,164 AV NW / 54 ST NW,2340,HOLLICK KENYON,November 09 2019,01:24:14,2019,NOVEMBER,11,09,Saturday,November 09 2019,03:07:10,PUMPER(1),53.62612871035959,-113.41979754620954,"(53.62612871035959, -113.41979754620954)",1
E19067965,MD,MEDICAL,8 AV SW / 181 ST SW,5570,WINDERMERE,November 08 2019,18:49:48,2019,NOVEMBER,11,08,Friday,November 08 2019,21:46:11,PUMPER(1),53.42599254329171,-113.63307730071078,"(53.42599254329171, -113.63307730071078)",1
E19066536,MD,MEDICAL,56 ST NW / DEAD END,2340,HOLLICK KENYON,November 02 2019,05:00:30,2019,NOVEMBER,11,02,Saturday,November 02 2019,07:42:57,PUMPER(1),53.623017855537014,-113.42455446834609,"(53.623017855537014, -113.42455446834609)",1
E19057422,MD,MEDICAL,83 AV NW / 99 ST NW,5480,STRATHCONA,September 20 2019,21:01:29,2019,SEPTEMBER,09,20,Friday,September 21 2019,00:11:24,PUMPER(1),53.51905283993161,-113.48703484337531,"(53.51905283993161, -113.48703484337531)",1
E19060123,MD,MEDICAL,100 AV NW / 175 ST NW,4400,PLACE LARUE,October 02 2019,23:28:19,2019,OCTOBER,10,02,Wednesday,October 03 2019,01:24:31,NO UNITS DISPTCHED,53.53818115136063,-113.62415855976964,"(53.53818115136063, -113.62415855976964)",1
E19060307,MD,MEDICAL,WARE CRES NW / WARE RD NW,5570,WINDERMERE ESTATES,October 03 2019,18:13:38,2019,OCTOBER,10,03,Thursday,October 03 2019,19:36:39,PUMPER(1),53.442621257399935,-113.6190203869175,"(53.442621257399935, -113.6190203869175)",1
E19060921,MD,MEDICAL,WINDERMERE RD NW / WINDERMERE BLVD NW,5570,WINDERMERE ESTATES,October 06 2019,20:53:20,2019,OCTOBER,10,06,Sunday,October 06 2019,21:04:50,PUMPER(1),53.43952517061696,-113.62087831414044,"(53.43952517061696, -113.62087831414044)",1
E19068016,MD,MEDICAL,162 AV NW / 54 ST NW,2340,HOLLICK-KENYON,November 09 2019,01:32:44,2019,NOVEMBER,11,09,Saturday,November 09 2019,02:26:52,PUMPER(1),53.623525092398154,-113.41925070208188,"(53.623525092398154, -113.41925070208188)",1
E19054023,TA,MOTOR VEHICLE INCIDENT,178 ST NB NW / 100 AV NW,4400,PLACE LARUE,September 05 2019,10:54:23,2019,SEPTEMBER,09,05,Thursday,September 05 2019,11:22:19,PUMPER(1),53.53791824611472,-113.62748058094185,"(53.53791824611472, -113.62748058094185)",1
E19070606,MD,MEDICAL,165 AV NW / 53 ST NW,2340,HOLLICK KENYON,November 21 2019,21:43:18,2019,NOVEMBER,11,21,Thursday,November 22 2019,00:05:04,PUMPER(1),53.62677669574015,-113.41644582723013,"(53.62677669574015, -113.41644582723013)",1
E19053942,OF,OUTSIDE FIRE,170 ST NW / 100 AV NW,4400,PLACE LARUE,September 05 2019,03:16:57,2019,SEPTEMBER,09,05,Thursday,September 05 2019,03:29:44,PUMPER(1),53.53937759102488,-113.61499928827308,"(53.53937759102488, -113.61499928827308)",1
E19064832,MD,MEDICAL,165 AV NW / 50 ST NW,2340,HOLLICK-KENYON,October 25 2019,09:20:25,2019,OCTOBER,10,25,Friday,October 25 2019,12:05:30,PUMPER(1),53.62677069012005,-113.41247634055628,"(53.62677069012005, -113.41247634055628)",1
E19060090,AL,ALARMS,177 ST SW / 10 AV SW,5570,WINDERMERE ESTATES,October 02 2019,20:08:04,2019,OCTOBER,10,02,Wednesday,October 02 2019,20:17:13,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.42311116487282,-113.62494771242557,"(53.42311116487282, -113.62494771242557)",1
E19054404,MD,MEDICAL,BRIARWYND CT NW,4560,THORNCLIFFE,September 07 2019,07:16:05,2019,SEPTEMBER,09,07,Saturday,September 07 2019,09:01:41,PUMPER(1),53.514270234160065,-113.62571443996494,"(53.514270234160065, -113.62571443996494)",1
E19071414,FR,FIRE,105 ST NW / 105 AV NW,1030,CENTRAL MCDOUGALL,January 15 2020,10:11:41,2020,JANUARY,01,15,Wednesday,,,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.54912269924386,-113.50036756425263,"(53.54912269924386, -113.50036756425263)",1
E19060082,AL,ALARMS,143 ST NW,5401,RIVVER VALLEY FORT EDMONTON,October 02 2019,19:45:18,2019,OCTOBER,10,02,Wednesday,October 02 2019,20:47:02,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.50324211649461,-113.56241293764755,"(53.50324211649461, -113.56241293764755)",1
E19059852,MD,MEDICAL,WESTCLIFF CL SW / WESTCLIFF WAY SW,5570,WINDERMERE ESTATES,October 01 2019,23:03:24,2019,OCTOBER,10,01,Tuesday,October 02 2019,01:33:33,PUMPER(1),53.43444911687092,-113.62796243622277,"(53.43444911687092, -113.62796243622277)",1
E19054015,AL,ALARMS,100 AV NW / 175 ST NW,4400,PLACE LARUE,September 05 2019,10:13:37,2019,SEPTEMBER,09,05,Thursday,September 05 2019,10:21:23,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.53818115136063,-113.62415855976964,"(53.53818115136063, -113.62415855976964)",1
E19067082,MD,MEDICAL,166 AV NW / 58 ST NW,2340,HOLLICK-KENYON,November 04 2019,21:44:56,2019,NOVEMBER,11,04,Monday,November 04 2019,23:55:55,PUMPER(1),53.628107470153914,-113.42602223470963,"(53.628107470153914, -113.42602223470963)",1
E19062659,AL,ALARMS,STONY PLAIN RD NW / 178 ST NW,4400,PLACE LA RUE,October 15 2019,14:31:07,2019,OCTOBER,10,15,Tuesday,October 15 2019,14:43:08,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.541215477431145,-113.62829999500696,"(53.541215477431145, -113.62829999500696)",1
E19066704,MD,MEDICAL,STONY PLAIN RD NW / 178 ST NW,4400,PLACE LARUE,November 03 2019,01:54:53,2019,NOVEMBER,11,03,Sunday,November 03 2019,05:51:33,PUMPER(1),53.54121072408908,-113.6274077348286,"(53.54121072408908, -113.6274077348286)",1
E19060975,AL,ALARMS,WEST PL NW / WEST LNDG NW,5570,WINDERMERE ESTATES,October 07 2019,08:21:44,2019,OCTOBER,10,07,Monday,October 07 2019,08:32:18,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.44238203520257,-113.60902968217641,"(53.44238203520257, -113.60902968217641)",1
E19066888,MD,MEDICAL,57 ST NW / 162 AV NW,2340,HOLLICK KENYON,November 04 2019,01:19:59,2019,NOVEMBER,11,04,Monday,November 04 2019,02:16:05,PUMPER(1),53.62424782150667,-113.42619340768334,"(53.62424782150667, -113.42619340768334)",1
E19061015,AL,ALARMS,WARE CT NW / WARE RD NW,5570,WINDERMERE ESTATES,October 07 2019,10:53:13,2019,OCTOBER,10,07,Monday,October 07 2019,11:02:10,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.443072753507636,-113.61761681152728,"(53.443072753507636, -113.61761681152728)",1
E19070988,MD,MEDICAL,162 AV NW / 54 ST NW,2340,HOLLICK KENYON,November 23 2019,21:00:52,2019,NOVEMBER,11,23,Saturday,November 23 2019,21:54:57,PUMPER(1),53.623525092398154,-113.41925070208188,"(53.623525092398154, -113.41925070208188)",1
E19055653,MD,MEDICAL,164 AV NW / 59 ST NW,2340,HOLLICK-KENYON,September 12 2019,18:52:04,2019,SEPTEMBER,09,12,Thursday,September 12 2019,19:58:14,PUMPER(1),53.62598469195811,-113.42744810087689,"(53.62598469195811, -113.42744810087689)",1
E19068897,MD,MEDICAL,51 ST NW / 162 AV NW,2340,HOLLICK KENYON,November 13 2019,16:49:15,2019,NOVEMBER,11,13,Wednesday,November 13 2019,17:56:12,PUMPER(1),53.62440992612806,-113.41345400596911,"(53.62440992612806, -113.41345400596911)",1
E19052885,AL,ALARMS,56 ST NW / 162 AV NW,2340,HOLLICK-KENYON,August 31 2019,05:40:14,2019,AUGUST,08,31,Saturday,August 31 2019,05:50:01,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.624423988244395,-113.42481205506076,"(53.624423988244395, -113.42481205506076)",1
